domainID,siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARRangeFailQM,PARRangePassQM,PARRangeNAQM,PARPersistenceFailQM,PARPersistencePassQM,PARPersistenceNAQM,PARStepFailQM,PARStepPassQM,PARStepNAQM,PARNullFailQM,PARNullPassQM,PARNullNAQM,PARGapFailQM,PARGapPassQM,PARGapNAQM,PARSpikeFailQM,PARSpikePassQM,PARSpikeNAQM,PARValidCalFailQM,PARValidCalPassQM,PARValidCalNAQM,PARAlphaQM,PARBetaQM,PARFinalQF,PARFinalQFSciRvw,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARRangeFailQM,outPARRangePassQM,outPARRangeNAQM,outPARPersistenceFailQM,outPARPersistencePassQM,outPARPersistenceNAQM,outPARStepFailQM,outPARStepPassQM,outPARStepNAQM,outPARNullFailQM,outPARNullPassQM,outPARNullNAQM,outPARGapFailQM,outPARGapPassQM,outPARGapNAQM,outPARSpikeFailQM,outPARSpikePassQM,outPARSpikeNAQM,outPARValidCalFailQM,outPARValidCalPassQM,outPARValidCalNAQM,outPARAlphaQM,outPARBetaQM,outPARFinalQF,outPARFinalQFSciRvw,publicationDate,release
D18,BARR,000,030,2021-04-16T11:30:00Z,2021-04-16T12:00:00Z,0.15,-0.02,0.38,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T12:00:00Z,2021-04-16T12:30:00Z,0.17,-0.02,0.35,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T12:30:00Z,2021-04-16T13:00:00Z,0.31,0.07,0.62,0.01,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T13:00:00Z,2021-04-16T13:30:00Z,1.21,0.35,2.52,0.33,1800,0.83,0.01,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T13:30:00Z,2021-04-16T14:00:00Z,5.37,2.4,9.34,3.75,1800,0.86,0.05,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T14:00:00Z,2021-04-16T14:30:00Z,17.59,9.28,28.71,31.59,1800,1.11,0.13,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T14:30:00Z,2021-04-16T15:00:00Z,44.19,28.71,66.81,124.27,1800,1.87,0.26,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T15:00:00Z,2021-04-16T15:30:00Z,99.31,66.81,133.45,409.49,1800,3.4,0.48,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T15:30:00Z,2021-04-16T16:00:00Z,172.88,133.27,273.68,1353.9,1800,6.74,0.87,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T16:00:00Z,2021-04-16T16:30:00Z,239.63,137.22,298.19,3768.08,1800,7.65,1.45,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T16:30:00Z,2021-04-16T17:00:00Z,291.01,137.64,383.47,6989.8,1800,9.89,1.97,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T17:00:00Z,2021-04-16T17:30:00Z,437.05,382.98,491.21,924.82,1800,11.68,0.72,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T17:30:00Z,2021-04-16T18:00:00Z,536.6,491.15,581.35,677.2,1800,13.76,0.61,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T18:00:00Z,2021-04-16T18:30:00Z,627.2,580.92,672.57,591.59,1800,15.89,0.57,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T18:30:00Z,2021-04-16T19:00:00Z,698.87,631.81,774.34,548.05,1800,18.27,0.55,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T19:00:00Z,2021-04-16T19:30:00Z,787.24,714.09,833.82,629.82,1800,19.67,0.59,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T19:30:00Z,2021-04-16T20:00:00Z,855.86,589.1,930.64,3675.75,1800,22.09,1.43,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T20:00:00Z,2021-04-16T20:30:00Z,910.15,784.71,1009.46,3114.84,1800,23.9,1.32,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T20:30:00Z,2021-04-16T21:00:00Z,975.67,595.13,1378.79,39441.34,1800,33.76,4.68,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T21:00:00Z,2021-04-16T21:30:00Z,996.03,684.17,1378.7,38126.77,1800,33.71,4.6,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T21:30:00Z,2021-04-16T22:00:00Z,1091.14,880.16,1358.11,4161.9,1800,32.09,1.52,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T22:00:00Z,2021-04-16T22:30:00Z,1004.47,697.79,1425.18,41974.27,1800,34.89,4.83,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T22:30:00Z,2021-04-16T23:00:00Z,856.72,835.7,877.8,99.03,1800,20.67,0.23,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T23:00:00Z,2021-04-16T23:30:00Z,844.58,802.87,880.04,253.67,1800,20.73,0.38,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-16T23:30:00Z,2021-04-17T00:00:00Z,714.18,610,811.89,5074.53,1800,19.41,1.68,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T00:00:00Z,2021-04-17T00:30:00Z,660.99,618.72,682.28,262.31,1800,16.1,0.38,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T00:30:00Z,2021-04-17T01:00:00Z,607.55,510.46,675.21,2427.06,1800,16.08,1.16,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T01:00:00Z,2021-04-17T01:30:00Z,564.12,506.64,634.7,2569.16,1800,15.15,1.19,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T01:30:00Z,2021-04-17T02:00:00Z,513.36,436.26,615.3,3623.53,1800,14.78,1.42,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T02:00:00Z,2021-04-17T02:30:00Z,481.34,435.5,624.26,1650.55,1800,14.84,0.96,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T02:30:00Z,2021-04-17T03:00:00Z,693.69,558.29,906.75,7014.24,1800,21.71,1.97,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T03:00:00Z,2021-04-17T03:30:00Z,393.53,323.96,615.08,3619.47,1800,14.78,1.42,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T03:30:00Z,2021-04-17T04:00:00Z,373.89,259.71,410.62,2040.51,1800,9.94,1.06,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T04:00:00Z,2021-04-17T04:30:00Z,221.27,186.63,259.52,358.55,1800,6.24,0.45,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T04:30:00Z,2021-04-17T05:00:00Z,158.36,148.97,186.67,105.74,1800,4.51,0.24,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T05:00:00Z,2021-04-17T05:30:00Z,126.71,104.32,148.97,115.76,1800,3.66,0.25,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T05:30:00Z,2021-04-17T06:00:00Z,68.69,40.89,104.32,294.3,1800,2.73,0.4,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T06:00:00Z,2021-04-17T06:30:00Z,28.9,19.17,40.98,34.74,1800,1.32,0.14,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T06:30:00Z,2021-04-17T07:00:00Z,12.02,7.39,19.32,12.79,1800,0.97,0.08,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T07:00:00Z,2021-04-17T07:30:00Z,4.33,1.66,7.75,3.54,1800,0.85,0.04,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T07:30:00Z,2021-04-17T08:00:00Z,0.9,0.35,1.82,0.13,1800,0.82,0.01,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T08:00:00Z,2021-04-17T08:30:00Z,0.34,0.1,0.59,0.01,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T08:30:00Z,2021-04-17T09:00:00Z,0.24,0.04,0.47,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T09:00:00Z,2021-04-17T09:30:00Z,0.18,-0.05,0.38,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T09:30:00Z,2021-04-17T10:00:00Z,0.15,-0.02,0.35,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T10:00:00Z,2021-04-17T10:30:00Z,0.16,-0.05,0.35,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T10:30:00Z,2021-04-17T11:00:00Z,0.21,-0.02,0.41,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T11:00:00Z,2021-04-17T11:30:00Z,0.25,0.04,0.44,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T11:30:00Z,2021-04-17T12:00:00Z,0.26,0.04,0.44,0,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T12:00:00Z,2021-04-17T12:30:00Z,0.31,-0.26,0.9,0.01,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T12:30:00Z,2021-04-17T13:00:00Z,0.48,0.23,0.84,0.01,1800,0.82,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T13:00:00Z,2021-04-17T13:30:00Z,1.43,0.59,2.83,0.29,1800,0.83,0.01,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T13:30:00Z,2021-04-17T14:00:00Z,5.6,2.7,9.99,3.41,1800,0.87,0.04,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T14:00:00Z,2021-04-17T14:30:00Z,18.26,9.19,28.93,26.75,1800,1.11,0.12,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T14:30:00Z,2021-04-17T15:00:00Z,45.1,28.99,64.61,98.66,1800,1.81,0.23,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T15:00:00Z,2021-04-17T15:30:00Z,90.05,64.67,120.08,284.53,1800,3.07,0.4,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T15:30:00Z,2021-04-17T16:00:00Z,137.34,117.36,178.53,380.89,1800,4.4,0.46,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T16:00:00Z,2021-04-17T16:30:00Z,229.47,178.37,268.24,674.81,1800,6.5,0.61,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T16:30:00Z,2021-04-17T17:00:00Z,321.11,268.27,376.5,951.09,1800,9.03,0.73,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T17:00:00Z,2021-04-17T17:30:00Z,411.73,376.26,457.99,352.55,1800,10.85,0.44,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T17:30:00Z,2021-04-17T18:00:00Z,519.15,458.02,565.63,859.47,1800,13.41,0.69,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T18:00:00Z,2021-04-17T18:30:00Z,628.74,564.04,668.84,1002.51,1800,15.83,0.75,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T18:30:00Z,2021-04-17T19:00:00Z,695.94,668.17,724.38,228.79,1800,17.08,0.36,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T19:00:00Z,2021-04-17T19:30:00Z,766.01,721.9,803.17,624.59,1800,18.95,0.59,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T19:30:00Z,2021-04-17T20:00:00Z,832.5,802.5,860.61,254.62,1800,20.28,0.38,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T20:00:00Z,2021-04-17T20:30:00Z,882.27,857.67,899.84,108.76,1800,21.19,0.25,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T20:30:00Z,2021-04-17T21:00:00Z,894.81,849.23,926.46,323.13,1800,21.83,0.42,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T21:00:00Z,2021-04-17T21:30:00Z,888.99,833.56,950.54,893.43,1800,22.42,0.7,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T21:30:00Z,2021-04-17T22:00:00Z,951.61,899.2,978.48,269.11,1800,23.04,0.39,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T22:00:00Z,2021-04-17T22:30:00Z,947.9,905.56,979.73,372,1800,23.08,0.45,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T22:30:00Z,2021-04-17T23:00:00Z,934.36,904.8,953.94,190.72,1800,22.46,0.33,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T23:00:00Z,2021-04-17T23:30:00Z,930.22,889.65,954.98,262.05,1800,22.49,0.38,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-17T23:30:00Z,2021-04-18T00:00:00Z,895.29,873.59,910.8,65.95,1800,21.45,0.19,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T00:00:00Z,2021-04-18T00:30:00Z,852.98,778.06,881.02,398.45,1800,20.76,0.47,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T00:30:00Z,2021-04-18T01:00:00Z,820.95,788.25,847.33,320.87,1800,19.97,0.42,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T01:00:00Z,2021-04-18T01:30:00Z,746.79,652.02,792.04,1261.26,1800,18.73,0.84,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T01:30:00Z,2021-04-18T02:00:00Z,685,652.88,725.09,462.31,1800,17.11,0.51,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T02:00:00Z,2021-04-18T02:30:00Z,593.71,540.03,652.94,1155.42,1800,15.47,0.8,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T02:30:00Z,2021-04-18T03:00:00Z,522.47,389.57,611.54,5570.79,1800,14.84,1.76,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T03:00:00Z,2021-04-18T03:30:00Z,323.28,272.31,389.63,2144.41,1800,9.47,1.09,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T03:30:00Z,2021-04-18T04:00:00Z,307.38,262.12,338.04,169.06,1800,8.03,0.31,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
D18,BARR,000,030,2021-04-18T04:00:00Z,2021-04-18T04:30:00Z,201.35,147.56,271.89,1765.62,1800,6.76,0.99,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221201T004055Z,RELEASE-2023
